date,open,high,low,close,adj_close,volume,current_ratio,long-term_debt_to_capital,debt_to_equity_ratio,gross_margin,operating_margin,ebit_margin,ebitda_margin,pre-tax_profit_margin,net_profit_margin,asset_turnover,inventory_turnover_ratio,receiveable_turnover,days_sales_in_receivables,roe_-_return_on_equity,return_on_tangible_equity,roa_-_return_on_assets,roi_-_return_on_investment,book_value_per_share,operating_cash_flow_per_share,free_cash_flow_per_share,is_day_start_market,is_day_end_market,day_of_week,SMA_5,SMA_10,SMA_20,SMA_50,EMA_5,EMA_10,EMA_20,EMA_50,ATR_14,ADX_14,CCI_14,ROC_10,RSI_14
2015-03-02,32.3125,32.57,32.075001,32.272499,29.420658,192386800,1.156,0.237,0.3401,40.7792,31.5084,31.5084,0.0,32.0014,23.3908,0.2221,14.3381,3.1937,28.1807,10.5181,11.2855,5.195,8.0253,5.597,0.8291,0.7265,1,0,1,32.44649979999999,32.41074979999999,31.403749749999996,,32.34914632784613,32.15582737270036,31.3568497147133,,0.6520390704678849,38.18441049470317,36.17685525338958,1.581677683349092,63.034229227262664
2015-03-03,32.240002,32.380001,32.022499,32.34,29.482199,151265200,1.156,0.237,0.3401,40.7792,31.5084,31.5084,0.0,32.0014,23.3908,0.2221,14.3381,3.1937,28.1807,10.5181,11.2855,5.195,8.0253,5.597,0.8291,0.7265,0,0,2,32.305999799999995,32.44899979999999,31.537874799999997,,32.34609755189742,32.189313304936654,31.450483075216795,,0.6310007082916071,37.44699814718632,14.915187834497043,1.196902135648914,63.50509440073737
2015-03-04,32.275002,32.389999,32.080002,32.134998,29.295307,126665200,1.156,0.237,0.3401,40.7792,31.5084,31.5084,0.0,32.0014,23.3908,0.2221,14.3381,3.1937,28.1807,10.5181,11.2855,5.195,8.0253,5.597,0.8291,0.7265,0,0,3,32.29349979999999,32.444499599999986,31.661499699999997,,32.27573103459828,32.17943779494817,31.515674972815194,,0.6080718719850641,36.7759966555987,-12.882187040906498,-0.1398446239900486,60.96522402546141
2015-03-05,32.145,32.1875,31.440001,31.602501,28.809868,226068400,1.156,0.237,0.3401,40.7792,31.5084,31.5084,0.0,32.0014,23.3908,0.2221,14.3381,3.1937,28.1807,10.5181,11.2855,5.195,8.0253,5.597,0.8291,0.7265,0,0,4,32.092999999999996,32.39349979999999,31.747124799999995,,32.05132102306552,32.07454019586669,31.523944118261365,,0.6180309525575597,34.73278270647847,-136.3516114645482,-1.588160423142404,54.830831408472704
2015-03-06,32.099998,32.342499,31.565001,31.65,28.85317,291368400,1.156,0.237,0.3401,40.7792,31.5084,31.5084,0.0,32.0014,23.3908,0.2221,14.3381,3.1937,28.1807,10.5181,11.2855,5.195,8.0253,5.597,0.8291,0.7265,0,1,5,31.999999599999995,32.32099979999999,31.830374749999994,,31.917547348710347,31.997351069345473,31.535949440331713,,0.6294214559463053,33.090791294029984,-116.18225220620276,-2.2393822393822482,55.263251431628156
2015-03-09,31.99,32.392502,31.264999,31.785,28.976242,354114000,1.156,0.237,0.3401,40.7792,31.5084,31.5084,0.0,32.0014,23.3908,0.2221,14.3381,3.1937,28.1807,10.5181,11.2855,5.195,8.0253,5.597,0.8291,0.7265,1,0,1,31.902499799999994,32.17449979999999,31.932999749999993,,31.87336489914023,31.958741784009934,31.559668541252503,,0.6649987090929977,30.967166997084174,-119.1017287956261,-4.4060150375939795,56.536811027391224
2015-03-10,31.602501,31.805,30.950001,31.127501,28.376841,275426400,1.156,0.237,0.3401,40.7792,31.5084,31.5084,0.0,32.0014,23.3908,0.2221,14.3381,3.1937,28.1807,10.5181,11.2855,5.195,8.0253,5.597,0.8291,0.7265,0,0,2,31.65999999999999,31.98299989999999,31.9928748,,31.62474359942682,31.807607096008127,31.518509727799884,,0.6785701584434979,29.092643378552907,-195.11482022357973,-5.795563289702654,49.19178338073121
2015-03-11,31.1875,31.192499,30.5275,30.559999,27.859491,275756000,1.156,0.237,0.3401,40.7792,31.5084,31.5084,0.0,32.0014,23.3908,0.2221,14.3381,3.1937,28.1807,10.5181,11.2855,5.195,8.0253,5.597,0.8291,0.7265,0,0,3,31.345000199999994,31.81924999999999,31.995624799999995,,31.269828732951215,31.580769260370285,31.427222991818944,,0.6776007899832482,28.042801091679085,-204.68516032097648,-5.085795796928072,43.89149517676086
2015-03-12,30.577499,31.225,30.407499,31.112499,28.363159,193450800,1.156,0.237,0.3401,40.7792,31.5084,31.5084,0.0,32.0014,23.3908,0.2221,14.3381,3.1937,28.1807,10.5181,11.2855,5.195,8.0253,5.597,0.8291,0.7265,0,0,4,31.24699979999999,31.669999899999986,31.990249799999994,,31.217385488634143,31.495629213030234,31.397249278312376,,0.687593662127302,27.252076749927113,-138.68550986435883,-4.5775218524766075,49.58660887243273
2015-03-13,31.1,31.35,30.645,30.897499,28.167162,207309200,1.156,0.237,0.3401,40.7792,31.5084,31.5084,0.0,32.0014,23.3908,0.2221,14.3381,3.1937,28.1807,10.5181,11.2855,5.195,8.0253,5.597,0.8291,0.7265,0,1,5,31.096499599999994,31.548249599999984,31.954374749999992,,31.11075665908943,31.386878265206555,31.3496540137112,,0.688836971975352,26.24481625025775,-112.9962776058855,-3.7910724713639987,47.56341459031181
2015-03-16,30.969999,31.237499,30.717501,31.237499,28.477116,143497200,1.156,0.237,0.3401,40.7792,31.5084,31.5084,0.0,32.0014,23.3908,0.2221,14.3381,3.1937,28.1807,10.5181,11.2855,5.195,8.0253,5.597,0.8291,0.7265,1,0,1,30.98699939999999,31.444749599999987,31.927749699999993,29.9145999,31.15300410605962,31.359718398805363,31.338972583833943,29.9145999,0.6767770454056841,25.309502929136194,-85.00461146717754,-3.2070649378593274,50.97030022170229
2015-03-17,31.475,31.83,31.4125,31.76,28.953447,204092400,1.156,0.237,0.3401,40.7792,31.5084,31.5084,0.0,32.0014,23.3908,0.2221,14.3381,3.1937,28.1807,10.5181,11.2855,5.195,8.0253,5.597,0.8291,0.7265,0,0,2,31.11349919999999,31.386749599999984,31.91787469999999,30.003149899999997,31.355336070706414,31.432496871749844,31.379070432992616,29.986968531372547,0.6707573278767065,23.793095483306576,-0.8147347930120242,-1.7934446505875168,55.730455274215075
2015-03-18,31.75,32.290001,31.592501,32.1175,29.279362,261083600,1.156,0.237,0.3401,40.7792,31.5084,31.5084,0.0,32.0014,23.3908,0.2221,14.3381,3.1937,28.1807,10.5181,11.2855,5.195,8.0253,5.597,0.8291,0.7265,0,0,3,31.42499939999999,31.384999799999985,31.914749699999994,30.1142499,31.609390713804277,31.557042895068054,31.44939705842189,30.07051878504421,0.6726675187426558,23.158795989912136,50.1784340075758,-0.05445153598578889,58.68596937630307
2015-03-19,32.1875,32.3125,31.85,31.875,29.058285,183238000,1.156,0.237,0.3401,40.7792,31.5084,31.5084,0.0,32.0014,23.3908,0.2221,14.3381,3.1937,28.1807,10.5181,11.2855,5.195,8.0253,5.597,0.8291,0.7265,0,0,4,31.57749959999999,31.412249699999983,31.902874749999995,30.22044988,31.697927142536184,31.614853277782952,31.48993067190552,30.141282754258164,0.6576555531181804,22.605744733466363,56.240441836903784,0.8622703627159112,55.95697530875186
2015-03-20,32.0625,32.099998,31.290001,31.475,28.693634,274780400,1.156,0.237,0.3401,40.7792,31.5084,31.5084,0.0,32.0014,23.3908,0.2221,14.3381,3.1937,28.1807,10.5181,11.2855,5.195,8.0253,5.597,0.8291,0.7265,0,1,5,31.69299979999999,31.394749699999988,31.857874749999997,30.31119988,31.623618095024124,31.589425409095142,31.48850870315261,30.19358539134608,0.6685370850383103,21.017882194955526,6.2295363784054985,-0.5529225908372792,51.68738865708622
2015-03-23,31.780001,31.9625,31.629999,31.8025,28.992193,150838800,1.156,0.237,0.3401,40.7792,31.5084,31.5084,0.0,32.0014,23.3908,0.2221,14.3381,3.1937,28.1807,10.5181,11.2855,5.195,8.0253,5.597,0.8291,0.7265,1,0,1,31.80599999999999,31.396499699999985,31.785499749999996,30.38779988,31.68324539668275,31.628166243805115,31.518412636185694,30.256680081881527,0.6556058646784307,19.543438409195463,41.94217742540435,0.055057417020609734,54.73283461471645
2015-03-24,31.807501,32.009998,31.639999,31.672501,28.87368,131369200,1.156,0.237,0.3401,40.7792,31.5084,31.5084,0.0,32.0014,23.3908,0.2221,14.3381,3.1937,28.1807,10.5181,11.2855,5.195,8.0253,5.597,0.8291,0.7265,0,0,2,31.788500199999987,31.45099969999999,31.716999799999996,30.46119988,31.679663931121834,31.636227108567823,31.53308771845372,30.312202470827348,0.6352053743442573,18.215862216234367,45.54394767552185,1.7508633282189878,53.296671196021215
2015-03-25,31.635,31.705,30.844999,30.844999,28.119303,206620800,1.156,0.237,0.3401,40.7792,31.5084,31.5084,0.0,32.0014,23.3908,0.2221,14.3381,3.1937,28.1807,10.5181,11.2855,5.195,8.0253,5.597,0.8291,0.7265,0,0,3,31.533999999999985,31.479499699999984,31.649374849999997,30.531849859999998,31.401442287414557,31.49236745246458,31.467555459553367,30.33309645236353,0.6512622047482387,18.23916976624475,-58.94657528309081,0.932591653553394,45.171474066349035
2015-03-26,30.690001,31.219999,30.65,31.059999,28.315313,190291600,1.156,0.237,0.3401,40.7792,31.5084,31.5084,0.0,32.0014,23.3908,0.2221,14.3381,3.1937,28.1807,10.5181,11.2855,5.195,8.0253,5.597,0.8291,0.7265,0,0,4,31.370999799999986,31.474249699999984,31.572124799999994,30.601949839999996,31.287627858276373,31.41375500656193,31.428740558643522,30.361602434623784,0.6454576901233647,18.54325515339596,-73.09553196982323,-0.16874247227777195,47.41459721736082
2015-03-27,31.1425,31.174999,30.727501,30.8125,28.089678,158184800,1.156,0.237,0.3401,40.7792,31.5084,31.5084,0.0,32.0014,23.3908,0.2221,14.3381,3.1937,28.1807,10.5181,11.2855,5.195,8.0253,5.597,0.8291,0.7265,0,1,5,31.23849979999999,31.465749799999987,31.506999699999994,30.66919982,31.12925190551758,31.304435914459763,31.370050981629852,30.379284692089517,0.6313177122574102,18.82562015575066,-74.50437084551494,-0.2750999360822015,45.12588116791796
2015-03-30,31.012501,31.6,31.0,31.592501,28.800749,188398800,1.156,0.237,0.3401,40.7792,31.5084,31.5084,0.0,32.0014,23.3908,0.2221,14.3381,3.1937,28.1807,10.5181,11.2855,5.195,8.0253,5.597,0.8291,0.7265,1,0,1,31.196499999999993,31.50124999999998,31.47299979999999,30.766949840000002,31.283668270345053,31.356811384557986,31.391236697665104,30.426861802203653,0.6424735899533095,18.131540784821443,6.920788341608408,1.1364610207750703,52.85029027390787
2015-03-31,31.522499,31.622499,31.09,31.1075,28.358606,168362400,1.156,0.237,0.3401,40.7792,31.5084,31.5084,0.0,32.0014,23.3908,0.2221,14.3381,3.1937,28.1807,10.5181,11.2855,5.195,8.0253,5.597,0.8291,0.7265,0,0,2,31.08349979999999,31.435999999999986,31.411374799999987,30.859149860000002,31.22494551356337,31.31148204191108,31.364214155030332,30.453553496234882,0.6346182620995018,17.438779463739746,-22.148766246382177,-2.054471032745586,48.29772156373206
2015-04-01,31.205,31.280001,30.775,31.0625,28.317581,162485600,1.0868,0.2739,0.433,39.6754,28.3903,28.3903,0.0,29.1765,21.524,0.1816,14.6543,2.4918,36.1179,8.4956,9.137,3.9088,6.1683,5.5069,0.6732,0.5822,0,0,3,31.126999999999992,31.330499999999983,31.357749899999988,30.93679986,31.170797009042246,31.266212579745428,31.335479473598873,30.477433751284494,0.6253598862352516,17.354005832966866,-68.71425072982483,-3.2848135751537333,47.88555926898271
2015-04-02,31.2575,31.389999,31.047501,31.33,28.561445,128880400,1.0868,0.2739,0.433,39.6754,28.3903,28.3903,0.0,29.1765,21.524,0.1816,14.6543,2.4918,36.1179,8.4956,9.137,3.9088,6.1683,5.5069,0.6732,0.5822,0,0,4,31.181000199999993,31.275999999999982,31.344124849999993,31.015649840000002,31.22386467269483,31.277810292518986,31.33495761897041,30.510867721822358,0.6051554657898764,17.01693093595086,-33.30105499244628,-1.7098039215686311,50.5851330538874
2015-04-06,31.1175,31.877501,31.0825,31.8375,29.024101,148776000,1.0868,0.2739,0.433,39.6754,28.3903,28.3903,0.0,29.1765,21.524,0.1816,14.6543,2.4918,36.1179,8.4956,9.137,3.9088,6.1683,5.5069,0.6732,0.5822,1,0,1,31.386000199999994,31.312249999999977,31.35349984999999,31.090399840000003,31.428409781796553,31.379572057515535,31.382818798116084,30.56289251704501,0.6187158610905995,15.939189743913488,28.716321841945817,1.1517077045273938,55.314477097462024
2015-04-07,31.91,32.029999,31.495001,31.502501,28.718702,140049200,1.0868,0.2739,0.433,39.6754,28.3903,28.3903,0.0,29.1765,21.524,0.1816,14.6543,2.4918,36.1179,8.4956,9.137,3.9088,6.1683,5.5069,0.6732,0.5822,0,0,2,31.368000199999994,31.282250099999978,31.339374899999996,31.155549840000003,31.453106854531036,31.40192277433089,31.394217103057407,30.599739908533444,0.6127360138698422,15.230820656690124,44.43217965600318,-0.943318921468439,51.79086121762235
2015-04-08,31.4625,31.6,31.2425,31.4,28.625265,149316800,1.0868,0.2739,0.433,39.6754,28.3903,28.3903,0.0,29.1765,21.524,0.1816,14.6543,2.4918,36.1179,8.4956,9.137,3.9088,6.1683,5.5069,0.6732,0.5822,0,0,3,31.426500199999992,31.254999999999974,31.352999849999993,31.218049840000003,31.435404569687357,31.401573178998003,31.39476785514718,30.631122657218405,0.5945048700219965,14.23735463349098,-1.3012972526341466,-0.8603709571277651,50.7261041500523
2015-04-09,31.4625,31.645,31.165001,31.639999,28.844051,129936000,1.0868,0.2739,0.433,39.6754,28.3903,28.3903,0.0,29.1765,21.524,0.1816,14.6543,2.4918,36.1179,8.4956,9.137,3.9088,6.1683,5.5069,0.6732,0.5822,0,0,4,31.54199999999999,31.33449999999997,31.406999849999995,31.30514982,31.503602713124906,31.444923328271095,31.41812320227602,30.670686435366704,0.5863258793061396,13.47262334233056,27.706222990991538,2.5774032283158776,53.154562774684
2015-04-10,31.487499,31.8025,31.315001,31.775,28.967117,160752000,1.0868,0.2739,0.433,39.6754,28.3903,28.3903,0.0,29.1765,21.524,0.1816,14.6543,2.4918,36.1179,8.4956,9.137,3.9088,6.1683,5.5069,0.6732,0.5822,0,1,5,31.63099999999999,31.406000099999964,31.440124899999994,31.364099840000005,31.594068475416602,31.50493726858544,31.452111468725924,30.71399284966605,0.5792668164985582,12.603438297643777,67.63950384054347,2.301999430199597,54.512616649043096
2015-04-13,32.092499,32.142502,31.6525,31.7125,28.910143,145460400,1.0868,0.2739,0.433,39.6754,28.3903,28.3903,0.0,29.1765,21.524,0.1816,14.6543,2.4918,36.1179,8.4956,9.137,3.9088,6.1683,5.5069,0.6732,0.5822,1,0,1,31.605999999999987,31.496000099999964,31.480874949999993,31.403849840000007,31.633545650277735,31.54267594702445,31.47691037646631,30.7531499928164,0.5728907581772326,12.48678656004173,121.60583176255868,2.920892494928995,53.7359364397614
2015-04-14,31.75,31.8225,31.477501,31.575001,28.784796,102098400,1.0868,0.2739,0.433,39.6754,28.3903,28.3903,0.0,29.1765,21.524,0.1816,14.6543,2.4918,36.1179,8.4956,9.137,3.9088,6.1683,5.5069,0.6732,0.5822,0,0,2,31.620499999999993,31.49425009999996,31.497750049999997,31.449549840000003,31.614030766851823,31.54855322938364,31.486252340612378,30.7853794440785,0.5566127754502875,11.970318242585462,70.1835442265882,-0.055392892129679794,51.98126323140158
2015-04-15,31.602501,31.782499,31.502501,31.695,28.894184,115881600,1.0868,0.2739,0.433,39.6754,28.3903,28.3903,0.0,29.1765,21.524,0.1816,14.6543,2.4918,36.1179,8.4956,9.137,3.9088,6.1683,5.5069,0.6732,0.5822,0,0,3,31.67949999999999,31.553000099999956,31.49450005,31.490299860000004,31.641020511234547,31.57517991495025,31.506133070077865,30.821050838428363,0.5368545772038387,11.490740519233212,71.09832801449973,1.8886120710439602,53.411068663495755
2015-04-16,31.57,31.775,31.5275,31.5425,28.755165,113476000,1.0868,0.2739,0.433,39.6754,28.3903,28.3903,0.0,29.1765,21.524,0.1816,14.6543,2.4918,36.1179,8.4956,9.137,3.9088,6.1683,5.5069,0.6732,0.5822,0,0,4,31.660000199999992,31.601000099999958,31.465750050000004,31.527899860000005,31.608180340823033,31.569238112232025,31.509596587213306,30.849342962411566,0.5161863931178501,11.045418347548978,50.15460936997238,1.5452716297786662,51.31971561814822
2015-04-17,31.387501,31.535,31.115,31.1875,28.431536,207828000,1.0868,0.2739,0.433,39.6754,28.3903,28.3903,0.0,29.1765,21.524,0.1816,14.6543,2.4918,36.1179,8.4956,9.137,3.9088,6.1683,5.5069,0.6732,0.5822,0,1,5,31.54250019999999,31.58675009999996,31.431375050000003,31.55384988000001,31.46795356054869,31.499831182735292,31.47892072176442,30.862604022709153,0.5098516507522896,10.870712638263184,-76.71447011846293,-0.45483562081072293,46.73241210027885
2015-04-20,31.3925,32.029999,31.2925,31.9,29.081076,188217200,1.0868,0.2739,0.433,39.6754,28.3903,28.3903,0.0,29.1765,21.524,0.1816,14.6543,2.4918,36.1179,8.4956,9.137,3.9088,6.1683,5.5069,0.6732,0.5822,1,0,1,31.58000019999999,31.593000099999962,31.45262505,31.59214986000001,31.611969040365793,31.572589149510694,31.51902351016781,30.90328621789703,0.5336121756985543,10.607745113321457,82.5710576755192,0.19630938358854433,55.35749020506054
2015-04-21,32.025002,32.049999,31.6675,31.727501,28.923824,129740400,1.0868,0.2739,0.433,39.6754,28.3903,28.3903,0.0,29.1765,21.524,0.1816,14.6543,2.4918,36.1179,8.4956,9.137,3.9088,6.1683,5.5069,0.6732,0.5822,0,0,2,31.61050019999999,31.615500099999963,31.4488751,31.632049880000007,31.650479693577196,31.60075494050875,31.538878509199446,30.935608366214794,0.5228183774343719,10.405234566783701,98.39202167615704,0.7142290067699841,53.11513360114933
2015-04-22,31.747499,32.217499,31.58,32.154999,29.31354,150618000,1.0868,0.2739,0.433,39.6754,28.3903,28.3903,0.0,29.1765,21.524,0.1816,14.6543,2.4918,36.1179,8.4956,9.137,3.9088,6.1683,5.5069,0.6732,0.5822,0,0,3,31.702499999999993,31.690999999999963,31.472999999999995,31.67654986000001,31.81865279571813,31.701526587688978,31.59755665118045,30.98342760675539,0.5310098504747738,10.570649815381058,164.7070680699263,2.4044554140127294,57.689287911444474
2015-04-23,32.075001,32.605,32.035,32.4175,29.552843,183083600,1.0868,0.2739,0.433,39.6754,28.3903,28.3903,0.0,29.1765,21.524,0.1816,14.6543,2.4918,36.1179,8.4956,9.137,3.9088,6.1683,5.5069,0.6732,0.5822,0,0,4,31.87749999999999,31.768750099999966,31.551625049999995,31.714799880000008,32.01826853047875,31.83170357174553,31.675646493925168,31.039665739823807,0.5337948611551472,11.4593467204089,243.99111543837353,2.457335728740051,60.25352570992347
2015-04-24,32.622501,32.657501,32.307499,32.57,29.691864,178103600,1.0868,0.2739,0.433,39.6754,28.3903,28.3903,0.0,29.1765,21.524,0.1816,14.6543,2.4918,36.1179,8.4956,9.137,3.9088,6.1683,5.5069,0.6732,0.5822,0,1,5,32.15399999999999,31.848250099999966,31.6271251,31.74179990000001,32.202179020319164,31.965939285973615,31.760823018313246,31.09967884806601,0.5206667996440655,12.37757471732897,206.04624297554653,2.501966955153434,61.70552900675761
2015-04-27,33.077499,33.282501,32.787498,33.162498,30.232006,387816800,1.0868,0.2739,0.433,39.6754,28.3903,28.3903,0.0,29.1765,21.524,0.1816,14.6543,2.4918,36.1179,8.4956,9.137,3.9088,6.1683,5.5069,0.6732,0.5822,1,0,1,32.40649959999999,31.993249899999967,31.744625000000003,31.77274986000001,32.52228534687944,32.18349541579659,31.894315873711985,31.180573716769302,0.5343692425266324,14.193564377167222,228.36923018631572,4.5723232163973115,66.78283445486886
2015-04-28,33.615002,33.634998,32.392502,32.639999,29.755684,475696000,1.0868,0.2739,0.433,39.6754,28.3903,28.3903,0.0,29.1765,21.524,0.1816,14.6543,2.4918,36.1179,8.4956,9.137,3.9088,6.1683,5.5069,0.6732,0.5822,0,0,2,32.58899919999999,32.09974969999997,31.796999900000003,31.79014984000001,32.56152323125296,32.26649606746994,31.965333314310843,31.237806080817567,0.5849497252033018,14.815188790042018,144.1793663878151,3.372915174254487,59.31423133734495
2015-04-29,32.540001,32.897499,32.075001,32.16,29.318098,253544400,1.0868,0.2739,0.433,39.6754,28.3903,28.3903,0.0,29.1765,21.524,0.1816,14.6543,2.4918,36.1179,8.4956,9.137,3.9088,6.1683,5.5069,0.6732,0.5822,0,0,3,32.58999939999999,32.14624969999996,31.849624900000002,31.79419984000001,32.42768215416864,32.247133146111764,31.983872998662193,31.273970548236484,0.6019174591173518,14.640859537712831,53.14578476535254,1.4671083767155535,53.40542860672676
2015-04-30,32.16,32.16,31.145,31.2875,28.522703,332781600,1.0868,0.2739,0.433,39.6754,28.3903,28.3903,0.0,29.1765,21.524,0.1816,14.6543,2.4918,36.1179,8.4956,9.137,3.9088,6.1683,5.5069,0.6732,0.5822,0,0,4,32.36399939999999,32.12074969999996,31.860874900000006,31.77634984000001,32.04762143611243,32.072654392273265,31.917551760694366,31.27450111497231,0.6314233548946836,14.41799336526041,-73.71248966883645,-0.8084330664975825,44.690470602729675
2015-05-01,31.525,32.532501,31.325001,32.237499,29.388752,234050400,1.0868,0.2739,0.433,39.6754,28.3903,28.3903,0.0,29.1765,21.524,0.1816,14.6543,2.4918,36.1179,8.4956,9.137,3.9088,6.1683,5.5069,0.6732,0.5822,0,1,5,32.29749919999999,32.225749599999965,31.906249850000002,31.778849840000007,32.110913957408286,32.102626139132674,31.94802292634252,31.312265737914572,0.6752503295450635,13.54179543928691,-0.5127547236449462,3.3667302605210336,53.573965882043254
2015-05-04,32.375,32.642502,32.064999,32.174999,29.33177,203953200,1.0868,0.2739,0.433,39.6754,28.3903,28.3903,0.0,29.1765,21.524,0.1816,14.6543,2.4918,36.1179,8.4956,9.137,3.9088,6.1683,5.5069,0.6732,0.5822,1,0,1,32.09999939999999,32.25324949999997,31.9231248,31.774849820000007,32.13227563827219,32.11578484110855,31.96963969526228,31.3460984148591,0.6682683774347018,12.610745598600156,32.81714820719625,0.862065830721015,52.971177199540186
2015-05-05,32.037498,32.112499,31.445,31.450001,28.670845,197085600,1.0868,0.2739,0.433,39.6754,28.3903,28.3903,0.0,29.1765,21.524,0.1816,14.6543,2.4918,36.1179,8.4956,9.137,3.9088,6.1683,5.5069,0.6732,0.5822,0,0,2,31.86199979999999,32.22549949999997,31.920499799999998,31.738849840000007,31.904850758848127,31.994733233634268,31.92015029571349,31.350173026041094,0.6726777076179374,12.653062935630809,-64.40609548381414,-0.8746355409460116,46.443249101315445
2015-05-06,31.639999,31.6875,30.84,31.252501,28.490789,288564000,1.0868,0.2739,0.433,39.6754,28.3903,28.3903,0.0,29.1765,21.524,0.1816,14.6543,2.4918,36.1179,8.4956,9.137,3.9088,6.1683,5.5069,0.6732,0.5822,0,0,3,31.680499999999988,32.13524969999997,31.913124850000003,31.703049860000007,31.687400839232083,31.859781918428038,31.856564648502683,31.346342750510072,0.6851650142166562,13.469669381299537,-118.08901121288066,-2.806711329706457,44.82274850125887
2015-05-07,31.192499,31.52,31.004999,31.315001,28.667021,175763600,1.0868,0.2739,0.433,39.6754,28.3903,28.3903,0.0,29.1765,21.524,0.1816,14.6543,2.4918,36.1179,8.4956,9.137,3.9088,6.1683,5.5069,0.6732,0.5822,0,0,4,31.686000199999988,32.02499979999997,31.896874950000004,31.685399920000005,31.563267559488054,31.760730842350213,31.804987158169094,31.345113662254775,0.6730104417726092,14.227946795134786,-115.15163453335191,-3.4009377650960126,45.47115963597443
2015-05-08,31.67,31.905001,31.5275,31.905001,29.207123,222201600,1.0868,0.2739,0.433,39.6754,28.3903,28.3903,0.0,29.1765,21.524,0.1816,14.6543,2.4918,36.1179,8.4956,9.137,3.9088,6.1683,5.5069,0.6732,0.5822,0,1,5,31.61950059999999,31.95849989999997,31.903375000000004,31.671399940000004,31.677178706325368,31.78696178010472,31.814512285962515,31.367070028440864,0.6670811245031371,14.181382841897163,-41.90817529821653,-2.0417531470678596,51.29034428661774
2015-05-11,31.8475,31.889999,31.407499,31.58,28.909609,168143200,1.0868,0.2739,0.433,39.6754,28.3903,28.3903,0.0,29.1765,21.524,0.1816,14.6543,2.4918,36.1179,8.4956,9.137,3.9088,6.1683,5.5069,0.6732,0.5822,1,0,1,31.50050079999999,31.800250099999964,31.896750000000008,31.660699900000004,31.644785804216912,31.749332365540223,31.792177782537514,31.375420223403967,0.6549683298957699,14.30879247409957,-61.12785476583913,-4.77195053279762,48.236618076721484
2015-05-12,31.4,31.719999,31.205,31.467501,28.806618,192640000,1.0868,0.2739,0.433,39.6754,28.3903,28.3903,0.0,29.1765,21.524,0.1816,14.6543,2.4918,36.1179,8.4956,9.137,3.9088,6.1683,5.5069,0.6732,0.5822,0,0,2,31.504000799999993,31.683000299999968,31.891375000000004,31.644599940000006,31.58569086947794,31.698090299078363,31.761256184200608,31.37903123425087,0.6449705206175008,14.714220042856471,-73.59808236144394,-3.5922121198594503,47.18928097051841
2015-05-13,31.5375,31.797501,31.467501,31.502501,28.838661,138776800,1.0868,0.2739,0.433,39.6754,28.3903,28.3903,0.0,29.1765,21.524,0.1816,14.6543,2.4918,36.1179,8.4956,9.137,3.9088,6.1683,5.5069,0.6732,0.5822,0,0,3,31.554000799999994,31.61725039999997,31.881750050000004,31.627849960000006,31.557960912985294,31.662528608336842,31.736612833324358,31.383873185848877,0.6224726262876795,14.924988054202396,-49.61887272398604,-2.044462064676611,47.570687276842385
2015-05-14,31.852501,32.237499,31.790001,32.237499,29.511515,180814000,1.0868,0.2739,0.433,39.6754,28.3903,28.3903,0.0,29.1765,21.524,0.1816,14.6543,2.4918,36.1179,8.4956,9.137,3.9088,6.1683,5.5069,0.6732,0.5822,0,0,4,31.7385004,31.712250299999972,31.916500000000003,31.62989998000001,31.784473608656864,31.767068679548327,31.78431627776966,31.41734870797245,0.6305101529814168,14.23222771321702,23.709387167735844,3.0363531761885776,54.93173195937631
2015-05-15,32.267502,32.372501,32.052502,32.192501,29.470316,152832000,1.0868,0.2739,0.433,39.6754,28.3903,28.3903,0.0,29.1765,21.524,0.1816,14.6543,2.4918,36.1179,8.4956,9.137,3.9088,6.1683,5.5069,0.6732,0.5822,0,1,5,31.796000399999997,31.707750499999968,31.96675005,31.64169998000001,31.920482739104575,31.84442001053954,31.823191013220168,31.44774683707157,0.6083307849113158,13.335271009920296,59.056865711018965,-0.13958278835464188,54.42790816999551
2015-05-18,32.095001,32.68,32.09,32.547501,29.795296,203531600,1.0868,0.2739,0.433,39.6754,28.3903,28.3903,0.0,29.1765,21.524,0.1816,14.6543,2.4918,36.1179,8.4956,9.137,3.9088,6.1683,5.5069,0.6732,0.5822,1,0,1,31.989500599999996,31.74500069999997,31.999125100000004,31.659650000000006,32.12948882606972,31.97225291771417,31.89217291672301,31.49087445130406,0.6070214431319358,12.818408256883206,115.81641382700865,1.1577374097198723,57.72237954506997
2015-05-19,32.672501,32.720001,32.41,32.517502,29.767832,178532800,1.0868,0.2739,0.433,39.6754,28.3903,28.3903,0.0,29.1765,21.524,0.1816,14.6543,2.4918,36.1179,8.4956,9.137,3.9088,6.1683,5.5069,0.6732,0.5822,0,0,2,32.199500799999996,31.85175079999997,32.03862515000001,31.674300040000002,32.258826550713145,32.071389114493414,31.951728067511294,31.531134355174487,0.585805697193941,12.409546086721816,129.25667722195803,3.3942797012947556,57.34511472528173
